datetime;consumption_reinforcement;consumption_concentrate;consumption_pellets;consumption_scrap;production_all_reinforcement;production_rus_reinforcement;production_all_concentrate;production_rus_concentrate;production_all_pellets;production_rus_pellets;production_all_coke;production_rus_coke;import_reinforcement;import_concentrate;import_pellets;import_scrap;import_coke;export_reinforcement;export_concentrate;export_pellets;export_coke;export_scrap;reinforcement_price_8 мм;reinforcement_price_10 мм;reinforcement_price_12 мм;reinforcement_price_14-16 мм;reinforcement_price_18-25 мм;exchange_rate_usd;reinforcement_price_8 мм_usd;reinforcement_price_10 мм_usd;reinforcement_price_12 мм_usd;reinforcement_price_14-16 мм_usd;reinforcement_price_18-25 мм_usd;reinforcement_price_lme_M1;reinforcement_price_lme_M6;reinforcement_price_lme_M15;scrap_price_lme_M1;scrap_price_lme_M6;scrap_price_lme_M15;Mean US Dollar Russian Ruble USD/RUB;Mean US Dollar Russian Ruble USD/RUB TOM;Mean Russian Ruble US Dollar RUB/USD;Mean Euro Russian Ruble EUR/RUB;Mean Russian Ruble Euro RUB/EUR;Mean Chinese Yuan Russian Ruble CNY/RUB;Mean Russian Ruble Chinese Yuan RUB/CNY;Mean Russian Ruble Turkish Lira RUB/TRY;Mean Turkish Lira Russian Ruble TRY/RUB;Mean Dow Jones Iron & Steel DJUSST NYSE;Volume Dow Jones Iron & Steel DJUSST NYSE;Mean Dow Jones Coal DJUSCL NYSE;Volume Dow Jones Coal DJUSCL NYSE;Mean NQ U.S. Benchmark Iron & Steel NQUSB1757 Global Indexes;Volume NQ U.S. Benchmark Iron & Steel NQUSB1757 Global Indexes;Mean NASDAQ US Mid Cap Iron and Steel NQUSM1757 Global Indexes;Volume NASDAQ US Mid Cap Iron and Steel NQUSM1757 Global Indexes;Mean NASDAQ US Small Cap Coal NQUSS1771 Global Indexes;Volume NASDAQ US Small Cap Coal NQUSS1771 Global Indexes;Mean NASDAQ US Benchmark Coal NQUSB1771 Global Indexes;Volume NASDAQ US Benchmark Coal NQUSB1771 Global Indexes;Mean Taiwan Steel TSTI Taiwan;Volume Taiwan Steel TSTI Taiwan;Mean FTSE/JSE Coal Mining JCOAL Johannesburg;Volume FTSE/JSE Coal Mining JCOAL Johannesburg;Mean Coal (ICI 4) Indonesian Coal Index Futures IICc1 CME;Volume Coal (ICI 4) Indonesian Coal Index Futures IICc1 CME;Mean ZCE Thermal Coal CZCc1 ZCE;Volume ZCE Thermal Coal CZCc1 ZCE;Mean STEEL HRC FOB CHINA Futures MHCc1 London;Volume STEEL HRC FOB CHINA Futures MHCc1 London;Mean Steel Rebar Futures SRRc1 London;Volume Steel Rebar Futures SRRc1 London;Mean Steel Scrap Futures SSCc1 London;Volume Steel Scrap Futures SSCc1 London;Mean US Midwest Domestic Hot-Rolled Coil Steel Futures HRCc1 CME;Volume US Midwest Domestic Hot-Rolled Coil Steel Futures HRCc1 CME;Mean Metallurgical Coke Futures DCJc1 DCE;Volume Metallurgical Coke Futures DCJc1 DCE;Mean Rotterdam Coal Futures ATWMc1 ICE;Volume Rotterdam Coal Futures ATWMc1 ICE;Mean Coal (API2) CIF ARA (ARGUS-McCloskey) Futures MTFc1 CME;Volume Coal (API2) CIF ARA (ARGUS-McCloskey) Futures MTFc1 CME;Mean Coal (API4) FOB Richards Bay (ARGUS-McCloskey) Futures FMFc1 CME;Volume Coal (API4) FOB Richards Bay (ARGUS-McCloskey) Futures FMFc1 CME;Mean Coal (API 5) fob Newcastle Futures MACc1 CME;Volume Coal (API 5) fob Newcastle Futures MACc1 CME;Mean Coking Coal Futures DJMc1 DCE;Volume Coking Coal Futures DJMc1 DCE;Mean Iron ore fines 62% Fe CFR Futures TIOc1 CME;Volume Iron ore fines 62% Fe CFR Futures TIOc1 CME;WPU101707;WPU101;WPU10170301;WPU101703;WPU101704;PCU3312213312211;WPU101705;PCU3312213312213;WPU101708;PCU331222331222;china_credit_impulse;ChinaHousingPriceYoY;ChinaShanghaiStockExchangeCompositeIndexR;shipment_reinforcement_sum;shipment_scrap_sum;prod_prices_reinf_imp_min;prod_prices_reinf_imp_median;prod_prices_reinf_imp_mean;prod_prices_reinf_imp_max;prod_prices_reinf_inn_min;prod_prices_reinf_inn_median;prod_prices_reinf_inn_mean;prod_prices_reinf_inn_max;prod_prices_scrap_inn_min;prod_prices_scrap_inn_median;prod_prices_scrap_inn_mean;prod_prices_scrap_inn_max
2018-06-16;;;;;;;;;;;;;;;;;;;;;;;;;;;;62.6851;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.8172;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;544.0;533.0;509.0;348.0;333.0;318.0;63.4851;;0.0158;73.59475;0.013600000000000001;9.8554;0.10155;0.07455;13.405;298.23;16157800.0;73.38;375753.0;1080.97;0.0;1421.69;0.0;47.275;0.0;121.78;0.0;;;17734.940000000002;707525.0;48.25;0.0;;;;;544.0;0.0;348.0;180.0;897.5;64.0;;;96.8;0.0;96.8;0.0;105.8;0.0;79.0;0.0;;;65.3;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-19;;;;;;;;;;;;;;;;;;;;;;;;;;;;63.4838;;;;;;544.0;527.0;509.0;348.0;324.0;316.0;63.8199;;0.01575;73.9979;0.01355;9.86335;0.10135;0.07400000000000001;13.5;290.885;20459018.0;71.515;514396.0;1054.545;0.0;1388.585;0.0;46.510000000000005;0.0;119.965;0.0;106.04;99388997632.0;17165.61;2057305.0;48.25;0.0;679.6;7302.0;;;544.0;0.0;348.0;0.0;899.0;22.0;2041.0;0.0;97.0;5.0;97.0;15.0;105.85;0.0;79.0;0.0;1237.0;0.0;65.01;0.0;;;;;;;;;;;;;2907.8200;;;;;;;;;;;;;;
2018-06-20;;;;;;;;;;;;;;;;;;;;;;;;;;;;64.0683;;;;;;546.5;527.0;509.0;348.0;327.5;316.0;63.64565;;0.0157;73.7191;0.01355;9.831199999999999;0.10164999999999999;0.07450000000000001;13.415;293.85;14946588.0;71.11500000000001;303985.0;1066.04;0.0;1399.025;0.0;47.075;0.0;120.655;0.0;106.41;121130999808.0;17421.254999999997;1388170.0;48.25;0.0;683.7;5566.0;;;546.5;0.0;348.0;0.0;899.5;32.0;2032.5;0.0;96.6;0.0;96.45;80.0;105.1;5.0;79.0;0.0;1231.5;8.0;65.01;0.0;;;;;;;;;;;;;2915.7300;;;;;;;;;;;;;;
2018-06-21;;;;;;;;;;;;;;;;;;;;;;;;;;;;63.6175;;;;;;546.5;527.0;509.0;348.0;330.0;312.0;63.6965;;0.0157;73.76795;0.01355;9.809000000000001;0.10200000000000001;0.07445;13.43;292.84000000000003;13561940.0;71.66999999999999;358293.0;1062.23;0.0;1400.13;0.0;47.435;0.0;121.25999999999999;0.0;106.48;68161998848.0;17242.305;577770.0;48.25;0.0;682.1;2678.0;;;546.5;0.0;348.0;0.0;896.0;24.0;2032.5;0.0;96.0;5.0;96.0;40.0;104.25;0.0;79.0;0.0;1234.0;0.0;64.93;0.0;;;;;;;;;;;;;2875.8100;;;;;;;;;;;;;;
2018-06-22;;;;;;;;;;;;;;;;;;;;;;;40250.0;39400.0;36650.0;36200.0;36200.0;63.7873;631.0033501966692;617.677813608665;574.5657834710044;567.5110876302963;567.5110876302963;550.5;527.0;509.0;348.0;330.0;311.0;63.262150000000005;;0.0158;73.56565;0.013600000000000001;9.73515;0.10275000000000001;0.07450000000000001;13.42;296.86;23535668.0;72.22999999999999;3009882.0;1077.495;0.0;1426.92;0.0;47.925;0.0;122.55;0.0;105.74;48810000384.0;17008.765;1263816.0;48.35;0.0;678.8;2824.0;;;550.5;75.0;348.0;6.0;900.0;10.0;2013.0;0.0;96.0;0.0;96.0;0.0;104.25;0.0;79.0;0.0;1234.0;0.0;64.89;0.0;;;;;;;;;;;;;2889.7600;;;;;;;;;;;;;;
2018-06-23;;;;;;;;;;;;;;;;;;;;;;;;;;;;63.2396;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.66965;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;550.5;520.0;509.0;348.0;330.0;311.0;62.9091;;0.0159;73.40934999999999;0.013649999999999999;9.622399999999999;0.1038;0.07345;13.635;288.605;27078116.0;71.47;417214.0;1047.485;0.0;1394.85;0.0;47.295;0.0;120.22;0.0;105.185;74457997312.0;16639.809999999998;1385652.0;48.0;0.0;677.0;10550.0;;;550.5;12.0;348.0;0.0;900.0;0.0;2055.0;0.0;96.1;0.0;96.0;0.0;104.25;0.0;79.0;0.0;1234.0;0.0;64.88;0.0;;;;;;;;;;;;;2859.3400;;;;;;;;;;;;;;
2018-06-26;;;;;;;;;;;;;;;;;;;;;;;;;;;;62.9497;;;;;;550.5;520.0;509.0;348.0;330.0;311.0;63.030699999999996;;0.0159;73.54405;0.01355;9.59095;0.10435;0.0741;13.515;285.74;21629120.0;72.32;604828.0;1037.0300000000002;0.0;1381.605;0.0;47.375;0.0;119.97;0.0;104.435;57509998592.0;15903.96;1833251.0;48.0;0.0;677.3;3268.0;;;550.5;0.0;348.0;0.0;900.0;0.0;2006.5;0.0;96.05;0.0;96.0;0.0;104.3;0.0;79.0;0.0;1234.0;0.0;64.91;0.0;;;;;;;;;;;;;2844.5100;;;;;;;;;;;;;;
2018-06-27;;;;;;;;;;;;;;;;;;;;;;;;;;;;62.7908;;;;;;550.5;520.0;509.0;348.0;330.0;311.0;63.126900000000006;;0.015850000000000003;73.30005;0.013649999999999999;9.55925;0.10464999999999999;0.0732;13.675;286.04999999999995;16780822.0;69.06;835823.0;1037.77;0.0;1383.4050000000002;0.0;48.16;0.0;121.63;0.0;104.61500000000001;85802000384.0;15893.6;1695700.0;47.95;0.0;679.3;3672.0;;;550.5;5.0;348.0;0.0;906.0;3.0;1977.5;0.0;96.0;0.0;96.0;0.0;104.3;0.0;79.0;0.0;1242.0;4.0;64.85;0.0;;;;;;;;;;;;;2813.1800;;;;;;;;;;;;;;
2018-06-28;;;;;;;;;;;;;;;;;;;;;;;;;;;;63.1359;;;;;;550.5;520.0;509.0;348.0;330.0;311.0;63.124849999999995;;0.0158;72.89;0.01375;9.5297;0.10495;0.0731;13.695;279.03499999999997;15450673.0;65.41;729935.0;1012.5350000000001;0.0;1353.365;0.0;47.435;0.0;119.60499999999999;0.0;104.405;52336001024.0;16082.225;1612980.0;47.95;0.0;682.8;1324.0;;;550.5;0.0;348.0;0.0;911.0;1.0;2104.5;4.0;96.0;0.0;96.05;0.0;104.35;0.0;79.0;0.0;1217.5;4.0;64.81;0.0;;;;;;;;;;;;;2786.9000;;;;;;;;;;;;;;
2018-06-29;;;;;;;;;;;;;;;;;;;;;;;39250.0;39400.0;36650.0;36200.0;36200.0;63.291;620.1513643330015;622.521369547013;579.0712739568028;571.9612583147683;571.9612583147683;548.17;520.0;509.0;347.62;328.0;311.0;62.7261;;0.01595;72.99875;0.0137;9.4787;0.1056;0.07305;13.7;282.24;15897684.0;67.175;426925.0;1024.94;0.0;1374.49;0.0;48.3;0.0;121.695;0.0;104.47;49912000512.0;16782.829999999998;1271947.0;47.85;0.0;688.8;2846.0;;;548.17;0.0;347.62;0.0;910.0;0.0;2149.75;10.0;96.0;0.0;96.45;0.0;104.45;0.0;78.5;0.0;1265.0;4.0;64.8;0.0;;;;;;;;;;;;;2847.4200;;;;;;;;;;;;;;
2018-06-30;;;;;;;;;;;;;;;;;;;;;;;;;;;;62.7565;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018-07-01;579.67;8904.682;3164.01;2223.527;965.1;596.7;14981.5;8689.7;6447.0;4130.6;3412.5;2298.1;83.62;495.0;160.0;105.123;7.14;100.61;279.97;1126.59;201.446;830.739;;;;;;;;;;;;;;;;;;;;;;;9.4667;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;247.5;244.3;138.7;156.2;212.0;238.6;274.7;196.4;207.1;226.2;23.3000;5.8000;;496.05;2114.767;578.0;578.0;578.0;578.0;35985.0;37546.5;37700.5;40000.0;230.0;16075.0;10705.96590909091;18225.0
2018-07-02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;548.0;523.0;506.0;354.0;327.0;311.0;63.16315;;0.0158;73.62615;0.013649999999999999;9.48105;0.1053;0.07314999999999999;13.684999999999999;280.445;14580262.0;66.67;567840.0;1018.03;0.0;1366.7199999999998;0.0;47.745000000000005;0.0;120.93;0.0;104.25999999999999;38413000704.0;17465.475;861381.0;47.5;0.0;684.4;1854.0;;;548.0;0.0;354.0;0.0;911.5;5.0;2010.0;6.0;98.825;64.0;98.85;40.0;105.8;15.0;79.0;0.0;1265.0;0.0;64.13;10.0;;;;;;;;;;;;;2775.5600;;;;;;;;;;;;;;
2018-07-03;;;;;;;;;;;;;;;;;;;;;;;;;;;;63.1394;;;;;;548.0;523.0;506.0;352.0;327.0;311.0;63.2633;;0.0158;73.67349999999999;0.01355;9.491900000000001;0.10545;0.07335;13.625;280.70500000000004;11068184.0;67.745;107838.0;1019.565;0.0;1361.75;0.0;48.06;0.0;121.59;0.0;103.69;44905000960.0;17940.15;838569.0;47.5;0.0;679.8;378.0;;;548.0;0.0;352.0;25.0;917.0;13.0;2011.0;0.0;99.25;111.0;99.45;45.0;106.55;30.0;78.5;5.0;1241.5;0.0;64.09;0.0;;;;;;;;;;;;;2786.8900;;;;;;;;;;;;;;
2018-07-04;;;;;;;;;;;;;;;;;;;;;;;;;;;;63.2194;;;;;;548.0;523.0;510.0;349.0;322.0;320.0;63.205200000000005;;0.015850000000000003;73.69865;0.013600000000000001;9.5375;0.1049;0.07415;13.49;;;;;;;;;;;;;103.63499999999999;41336000512.0;18022.370000000003;1014010.0;;;686.5999999999999;50.0;;;548.0;0.0;349.0;21.0;;;2011.0;0.0;99.75;28.0;;;;;;;1241.5;0.0;;;;;;;;;;;;;;;2759.1300;;;;;;;;;;;;;;
2018-07-05;;;;;;;;;;;;;;;;;;;;;;;;;;;;63.2267;;;;;;548.0;523.0;510.0;346.0;323.0;317.0;63.147850000000005;;0.015899999999999997;73.85655;0.013600000000000001;9.51645;0.10515;0.07344999999999999;13.64;282.005;14566175.0;68.86500000000001;229888.0;1024.085;0.0;1367.6750000000002;0.0;47.915;0.0;121.025;0.0;103.66;30911000576.0;17848.254999999997;863290.0;47.5;15.0;679.8;0.0;;;548.0;57.0;346.0;300.0;912.0;58.0;2011.0;0.0;100.125;220.0;100.4;175.0;108.0;40.0;78.9;0.0;1241.5;0.0;63.06;10.0;;;;;;;;;;;;;2733.8800;;;;;;;;;;;;;;
2018-07-06;;;;;;;;;;;;;;;;;;;;;;;40900.0;40750.0;37000.0;36550.0;36550.0;63.2604;646.534008637315;644.1628570163957;584.8840664934146;577.7706116306568;577.7706116306568;548.0;523.0;510.0;346.0;325.0;317.0;63.084500000000006;;0.015850000000000003;73.99375;0.01355;9.49365;0.10535;0.07285;13.735;283.48;12325602.0;68.32;371643.0;1029.72;0.0;1372.12;0.0;47.995;0.0;120.93;0.0;102.91499999999999;37662998528.0;17737.705;1195730.0;47.5;5.0;671.2;0.0;;;548.0;0.0;346.0;0.0;907.5;2.0;2000.0;2.0;100.15;55.0;100.1;0.0;107.65;10.0;78.9;0.0;1241.5;0.0;62.99;0.0;;;;;;;;;;;;;2747.2300;;;;;;;;;;;;;;
2018-07-07;;;;;;;;;;;;;;;;;;;;;;;;;;;;63.1216;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018-07-08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.48015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018-07-09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;558.0;527.0;510.0;350.0;323.0;317.0;62.6975;;0.01595;73.65475;0.01355;9.46435;0.10555;0.0739;13.525;287.405;10511377.0;67.555;329851.0;1042.99;0.0;1386.7649999999999;0.0;48.955;0.0;122.85499999999999;0.0;103.56;31673999360.0;18194.415;1186304.0;47.65;0.0;651.0;0.0;;;558.0;30.0;350.0;25.0;907.5;116.0;2000.0;0.0;101.5;114.0;101.95;15.0;108.6;10.0;78.75;0.0;1241.5;2.0;63.13;10.0;;;;;;;;;;;;;2815.1100;;;;;;;;;;;;;;
2018-07-10;;;;;;;;;;;;;;;;;;;;;;;;;;;;62.8338;;;;;;547.0;526.0;510.0;345.0;327.5;317.0;62.1462;;0.0161;72.93565000000001;0.0137;9.372250000000001;0.10655;0.0754;13.285;291.94;11971251.0;68.02;380520.0;1059.46;0.0;1411.8;0.0;49.385;0.0;124.005;0.0;103.985;32017999872.0;18262.815;1264341.0;48.1;30.0;651.0;0.0;;;547.0;42.0;345.0;396.0;912.5;3.0;2000.0;0.0;102.375;183.0;102.25;15.0;108.9;5.0;77.6;0.0;1241.5;0.0;63.19;40.0;;;;;;;;;;;;;2827.6300;;;;;;;;;;;;;;
2018-07-11;;;;;;;;;;;;;;;;;;;;;;;;;;;;62.4442;;;;;;547.0;526.0;510.0;346.0;328.0;317.0;62.050799999999995;;0.0161;72.66165000000001;0.01375;9.2912;0.10775;0.07694999999999999;13.0;289.01;13366006.0;67.255;469185.0;1047.94;0.0;1396.95;0.0;47.769999999999996;0.0;120.14500000000001;0.0;103.97;43242999808.0;18159.864999999998;846696.0;48.5;15.0;651.0;0.0;;;547.0;0.0;346.0;0.0;915.0;6.0;2000.0;0.0;102.6;74.0;102.4;85.0;109.05;5.0;77.75;0.0;1195.0;6.0;63.18;0.0;;;;;;;;;;;;;2777.7700;;;;;;;;;;;;;;
2018-07-12;;;;;;;;;;;;;;;;;;;;;;;;;;;;62.098;;;;;;540.0;526.0;515.0;346.0;328.0;317.0;62.15105;;0.016050000000000002;72.52199999999999;0.01375;9.33;0.1073;0.07830000000000001;12.75;290.1;11473736.0;67.56;556614.0;1052.01;0.0;1403.3400000000001;0.0;47.28;0.0;119.14500000000001;0.0;104.285;34750001152.0;18385.8;743350.0;48.5;0.0;646.8;0.0;;;540.0;30.0;346.0;45.0;917.5;6.0;2000.0;0.0;101.875;54.0;101.6;45.0;107.9;0.0;77.7;0.0;1195.0;0.0;63.21;0.0;;;;;;;;;;;;;2837.6600;;;;;;;;;;;;;;
2018-07-13;;;;;;;;;;;;;;;;;;;;;;;41250.0;41250.0;37250.0;36700.0;36700.0;62.2062;663.1171812455993;663.1171812455993;598.8149091248139;589.9733467082059;589.9733467082059;540.0;526.0;515.0;346.0;328.0;317.0;62.416650000000004;;0.016;72.771;0.0137;9.3196;0.10725;0.07775;12.870000000000001;290.09000000000003;10656207.0;68.11500000000001;513049.0;1052.3600000000001;0.0;1404.9499999999998;0.0;46.895;0.0;118.36500000000001;0.0;104.505;38364000256.0;18039.64;654960.0;48.35;5.0;646.8;0.0;;;540.0;0.0;346.0;0.0;917.0;0.0;2008.0;0.0;101.4;23.0;101.2;15.0;107.4;0.0;77.65;0.0;1206.5;0.0;63.24;0.0;;;;;;;;;;;;;2831.1800;;;;;;;;;;;;;;
2018-07-14;;;;;;;;;;;;;;;;;;;;;;;;;;;;62.2934;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018-07-15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.3475;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018-07-16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;540.0;526.0;515.0;341.0;330.0;317.0;62.33355;;0.0161;72.88155;0.01375;9.32375;0.10744999999999999;0.07765;12.864999999999998;290.405;11286758.0;70.065;613060.0;1052.5700000000002;0.0;1408.08;0.0;46.16;0.0;116.535;0.0;104.91;46513999872.0;17503.475;500531.0;47.65;0.0;638.2;0.0;;;540.0;0.0;341.0;150.0;914.5;15.0;2000.5;0.0;100.7;49.0;100.7;130.0;107.35;0.0;75.5;0.0;1216.0;0.0;63.33;0.0;;;;;;;;;;;;;2814.0400;;;;;;;;;;;;;;
2018-07-17;;;;;;;;;;;;;;;;;;;;;;;;;;;;62.2556;;;;;;540.0;524.0;515.0;341.0;323.0;318.0;62.458299999999994;;0.016050000000000002;73.08840000000001;0.013649999999999999;9.33475;0.10725;0.0772;12.95;290.28;9700052.0;70.62;437238.0;1053.23;0.0;1405.49;0.0;46.715;0.0;117.63499999999999;0.0;105.35;76990996480.0;17565.66;303213.0;47.55;10.0;638.2;0.0;;;540.0;0.0;341.0;0.0;915.0;29.0;1980.0;2.0;100.8;48.0;101.05;30.0;107.6;0.0;75.55;0.0;1216.0;0.0;63.1;0.0;;;;;;;;;;;;;2798.1300;;;;;;;;;;;;;;
2018-07-18;;;;;;;;;;;;;;;;;;;;;;;;;;;;62.4352;;;;;;540.0;524.0;515.0;341.0;325.5;318.0;62.91445;;0.0159;73.291;0.013649999999999999;9.3457;0.1067;0.0763;13.115;294.275;16169692.0;72.235;468868.0;1069.865;0.0;1429.65;0.0;47.015;0.0;118.755;0.0;105.505;51292000256.0;18019.605;919335.0;47.55;0.0;648.3;10.0;;;540.0;0.0;341.0;0.0;913.5;48.0;2016.0;0.0;101.85;66.0;101.65;0.0;108.3;0.0;75.55;0.0;1200.5;0.0;63.3;15.0;;;;;;;;;;;;;2787.2600;;;;;;;;;;;;;;
2018-07-19;;;;;;;;;;;;;;;;;;;;;;;;;;;;62.9006;;;;;;540.0;524.0;516.0;342.0;321.0;318.0;63.37215;;0.0158;73.765;0.013600000000000001;9.3713;0.1067;0.07600000000000001;13.175;292.44;18452884.0;73.27;705515.0;1062.99;0.0;1422.745;0.0;47.09;0.0;119.075;0.0;105.905;35689000960.0;18320.855;704537.0;46.9;0.0;652.2;0.0;;;540.0;0.0;342.0;0.0;912.5;8.0;1970.75;72.0;100.95;1.0;101.0;0.0;108.3;0.0;74.9;0.0;1172.75;6.0;63.58;0.0;;;;;;;;;;;;;2772.5500;;;;;;;;;;;;;;
2018-07-20;;;;;;;;;;;;;;;;;;;;;;;41250.0;41250.0;37450.0;36900.0;36900.0;63.2746;651.9203598284304;651.9203598284304;591.8646660745386;583.1723946101596;583.1723946101596;540.0;524.0;516.0;342.0;322.0;318.0;63.4878;;0.0158;74.17484999999999;0.0135;9.371649999999999;0.1067;0.07565;13.23;293.685;13709298.0;73.925;661672.0;1072.5900000000001;0.0;1414.83;0.0;47.32;0.0;119.23;0.0;105.445;45603999744.0;17986.440000000002;1336115.0;46.9;0.0;652.2;0.0;;;540.0;0.0;342.0;0.0;913.0;1.0;1997.5;46.0;100.15;0.0;100.45;0.0;107.35;0.0;74.65;0.0;1165.0;4.0;63.61;0.0;;;;;;;;;;;;;2829.2700;;;;;;;;;;;;;;
2018-07-21;;;;;;;;;;;;;;;;;;;;;;;;;;;;63.4888;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018-07-22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.3899;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018-07-23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;540.0;524.0;516.0;341.5;320.5;316.0;63.2466;;0.01585;74.035;0.01355;9.3458;0.107;0.07519999999999999;13.275;296.645;15245085.0;72.98;337894.0;1089.1950000000002;0.0;1430.0549999999998;0.0;47.58;0.0;118.925;0.0;105.195;37377998848.0;17455.805;942557.0;47.0;0.0;652.2;0.0;;;540.0;0.0;341.5;51.0;914.5;4.0;2046.0;2.0;100.75;0.0;101.25;0.0;108.15;0.0;74.65;0.0;1209.25;20.0;63.73;0.0;;;;;;;;;;;;;2859.5400;;;;;;;;;;;;;;
2018-07-24;;;;;;;;;;;;;;;;;;;;;;;;;;;;63.1957;;;;;;540.0;524.0;509.0;341.5;324.0;314.0;63.08155;;0.01585;73.72245000000001;0.01355;9.28095;0.10769999999999999;0.07685;13.015;305.13;24705456.0;72.92;328025.0;1114.4650000000001;0.0;1461.925;0.0;48.06;0.0;119.325;0.0;106.185;79018999808.0;17673.45;853129.0;47.0;0.0;652.2;0.0;;;540.0;0.0;341.5;0.0;915.5;10.0;2052.5;20.0;100.9;0.0;101.2;0.0;108.15;0.0;74.65;0.0;1209.5;0.0;63.83;0.0;;;;;;;;;;;;;2905.5600;;;;;;;;;;;;;;
2018-07-25;;;;;;;;;;;;;;;;;;;;;;;;;;;;62.9235;;;;;;540.0;527.0;509.0;341.5;324.0;314.0;63.0719;;0.015850000000000003;73.76050000000001;0.01355;9.31005;0.10755;0.07675;13.059999999999999;303.555;16245759.0;70.535;365242.0;1113.07;0.0;1463.06;0.0;47.275;0.0;118.39500000000001;0.0;107.345;71171997696.0;18054.845;784855.0;47.0;0.0;652.2;0.0;;;540.0;0.0;341.5;0.0;889.0;31.0;2089.75;30.0;100.95;0.0;100.9;10.0;108.0;0.0;74.55;0.0;1232.5;4.0;63.87;0.0;;;;;;;;;;;;;2903.6500;;;;;;;;;;;;;;
2018-07-26;;;;;;;;;;;;;;;;;;;;;;;;;;;;63.0836;;;;;;540.0;527.0;509.0;341.5;324.0;314.0;62.9547;;0.015850000000000003;73.54939999999999;0.013649999999999999;9.28415;0.10765;0.07669999999999999;13.04;299.745;21745482.0;72.505;302334.0;1097.145;0.0;1436.33;0.0;47.735;0.0;119.055;0.0;106.33000000000001;110207000576.0;17949.824999999997;740473.0;47.0;0.0;654.5;8.0;;;540.0;0.0;341.5;0.0;887.0;1.0;2158.5;6.0;101.0;0.0;101.0;0.0;108.0;0.0;74.55;0.0;1232.5;0.0;63.93;0.0;;;;;;;;;;;;;2882.2300;;;;;;;;;;;;;;
2018-07-27;;;;;;;;;;;;;;;;;;;;;;;41250.0;41550.0;38100.0;37600.0;37600.0;62.9471;655.3121589398082;660.0780655502796;605.2701395298592;597.3269618457404;597.3269618457404;540.0;527.0;509.0;341.5;323.0;314.0;62.8508;;0.01595;73.21340000000001;0.013649999999999999;9.23085;0.1084;0.07719999999999999;12.955;301.17499999999995;11758477.0;72.215;272183.0;1105.78;0.0;1442.4499999999998;0.0;46.25;0.0;117.18;0.0;107.435;55403999232.0;18105.285;918402.0;46.95;0.0;651.4000000000001;4.0;;;540.0;0.0;341.5;0.0;884.5;18.0;2088.75;6.0;101.0;0.0;100.8;0.0;107.9;0.0;73.5;0.0;1232.5;0.0;64.08;0.0;;;;;;;;;;;;;2873.5900;;;;;;;;;;;;;;
